file_name,annotation
audio_part3/3215-165.wav,OKAY THE ONE ON DISPLAY
audio_part3/3215-1650.wav,YA STARTED PRAYING ONE OF THE TEACHERS ALSO ERR
audio_part3/3215-1652.wav,EXCEPT FOR ONLY ONE OF THE TEACHERS AH AMONG AMONG THE WHOLE BATCH THAT WENT THERE
audio_part3/3215-1653.wav,ERR THE WHOLE BATCH OF TEACHERS ONLY ONE OF THE TEACHER THAT
audio_part3/3215-1656.wav,FULL NAME OF ONE OF THE GIRL TO HELP HER
audio_part3/3215-1660.wav,HALF AN HOUR UP TO ONE HOUR
audio_part3/3215-1700.wav,SO THERE WASNT ANYONE THAT YOU WILL SUSPECT PLAYING PRANK AT THAT TIME AH AND THE OUTSIDE OF THE BUNK AH IS REALLY SCARY AH
audio_part3/3215-1703.wav,IF ALL THE PEOPLE ARE SLEEPING INSIDE ITS AS GOOD AS YOURE ALONE AH
audio_part3/3215-1726.wav,ITS REALLY LIKE A OLD STRUCTURE AH ITS NOT ONE AH THE KITCHEN IS ONE
audio_part3/3215-1727.wav,ONE PLACE THE DINNING ROOM IS ONE PLACE
audio_part3/3215-1750.wav,THINK IS BUNK AREA AH THAT ONE IS A
audio_part3/3215-1755.wav,SO BY TIME YOU REACH MONK CAMP IN THE EVENING WILL BE ABOUT SIX YA SO YOU REACH THERE
audio_part3/3215-1757.wav,WE WILL BAG ON ONE OF THESE ON ONE OF THE DAY AH AFTER TRAINING
audio_part3/3215-176.wav,WAIT WE I THINK WE MISSED OUT ON THE BOTTOM BOTTOM RIGHT AH K ON THE BOTTOM RIGHT THE THREE CHICKENS AH
audio_part3/3215-1764.wav,ABOUT FOUR OR FIVE OF US AH
audio_part3/3215-1769.wav,NO ONE IS STAYING THERE ALL AND THE NEXT FEW BLOCK IS ALSO VACANT BUT AT THE AT THE WHAT
audio_part3/3215-177.wav,THE THREE CHICKENS
audio_part3/3215-1771.wav,CENTER OF THE BLOCK ITSELF I SAW ONE OF MY FRIENDS LOOKING DIRECTLY INTO OUR BUNK KNOW
audio_part3/3215-1788.wav,SO ONE OF ERR OUR COLLEAGUES THAT TOOK A BATH
audio_part3/3215-1796.wav,BECAUSE ALL OF US IS NOT EYE EYE ALONE
audio_part3/3215-1797.wav,ERR ABOUT FOUR OR FIVE OF US AH WE SAW HIM STANDING ON THE NEXT BLOCK
audio_part3/3215-1802.wav,YA HE WAS JUST LAYING LYING DOWN ERR PLAYING HANDPHONE AH
audio_part3/3215-1807.wav,TO ASK AROUND ANYONE WHICH WAS IN HIS BUNK
audio_part3/3215-1811.wav,FOUR OR FIVE PERSON IT WASNT HIM
audio_part3/3215-1812.wav,AND FOUR OR FIVE OF US WE WITNESS THE THING
audio_part3/3215-1826.wav,WHERE IT SEPARATES TO TWO BLOCK LAH THAT SIDE LAH
audio_part3/3215-1829.wav,OH OKAY K I GET YA I GET YOU MEAN WHICH ONE YES YES YES
audio_part3/3215-1852.wav,PPO THAT ONE IS ERR NOT INSIDE MY HOUSE LAH
audio_part3/3215-186.wav,OKAY SAYS ONE TWO THREE FOUR FIVE
audio_part3/3215-1860.wav,IN THE WE HOURS OF MORNING YOU KNOW ABOUT TWO THREE AM
audio_part3/3215-1862.wav,BY FOUR THE GUY CALM DOWN
audio_part3/3215-1867.wav,I KNOW THE PRAYER TIMING WONT BE AROUND TWO OR THREE AM WHAT SO THAT THAT THATS LIKE
audio_part3/3215-187.wav,SIX SEVEN EIGHT NINE TEN ELEVEN
audio_part3/3215-188.wav,SIX ERR WHICH ONE IS THE TWELVE AH AM I MISSING OUT SOMEWHERE
audio_part3/3215-191.wav,THE WHAT WE CAN FIND IN THE PICTURE LAH ITS ALL THE TWELVE DIFFERENCE AH
audio_part3/3215-198.wav,WITH ANYONE AT ALL WHO WOULD YOU TALK TO
audio_part3/3215-2119.wav,DONT KEEP WHAT IS THE BEST WHICH MOTIVATES YOU YOU RATHER SHARE IT WITH EVERYONE
audio_part3/3215-2140.wav,WHERE PEOPLE YOU KNOW GET FIFTY DOLLARS
audio_part3/3215-2142.wav,YOU LOOK AT PEOPLE WITH ERR THIS AMOUNT OF MONEY DAILY IS YOU KNOW GOING THROUGH LIFE
audio_part3/3215-216.wav,WHILE THE OTHER ONE THE ONE WHO IS GOING UP AH
audio_part3/3215-2173.wav,HOW OFTEN WE ARE APPEARED IN THEIR LIFE
audio_part3/3215-2177.wav,EH IT DOESNT BECAUSE WHEN SOMEONE IS AT A IN A VERY GOOD STAGE IN LIFE
audio_part3/3215-2181.wav,SO FOR ME IS MORE ONTO IF YOURE AT YOUR WORST PEAK OF YOUR LIFE YOU NEED ME THERE ILL BE MORE THAN HAPPY TO JUST COME THERE AND LISTEN
audio_part3/3215-2191.wav,PEOPLE TEND TO FORGOT WHERE YOU BE SUCCESSFUL IN LIFE AH
audio_part3/3215-2193.wav,ERR THE PEOPLE AROUND YOU WILL ALWAYS BE HUNDRED PERCENT THERE
audio_part3/3215-2194.wav,BUT THEY TEND TO FORGET IS THE PERSON WHO IS
audio_part3/3215-2196.wav,THOSE KIND OF THINGS THEY TEND TO FORGOT LOH
audio_part3/3215-22.wav,SO AH ON YOUR TOP LEFT AH DO YOU SEE TWO
audio_part3/3215-220.wav,YOU MIGHT WANT TO CONSIDER THAT AS ERR ONE
audio_part3/3215-2204.wav,THATS ONE OF THE BEST WAY TO
audio_part3/3215-2214.wav,EVEN ITS ERR JUST PART TIME AND I REALLY NEED THE MONEY ILL JUST ERR WORK FOR IT AWHILE
audio_part3/3215-2225.wav,SO ONE THOUGHT ABOUT THAT KIND OF FUTURE THEN
audio_part3/3215-2226.wav,IT TENDS TO STRESS ME OUT BECAUSE IM NOT SURE
audio_part3/3215-2230.wav,ERR ME PLAYING FOOTBALL IS ONE OF THE MAJOR
audio_part3/3215-2231.wav,ONE OF THE MAJOR WAY OF ERR DESTRESS
audio_part3/3215-2234.wav,ALRIGHT LETS TAKE ANOTHER CARD FIRST THIS ONE WELL KEEP IT ASIDE AND THEN WELL GET BACK TO IT
audio_part3/3215-2235.wav,FOR ME WHAT I SENSE IS WHY WE TEND TO FIND PARTNER IS ERR
audio_part3/3215-2236.wav,FOR ME IS WHY I LOOK FOR A PARTNER IS BECAUSE I WANNA LOOK FOR SOMEONE WHO IS
audio_part3/3215-2238.wav,SOMEONE IS ERR UPSET
audio_part3/3215-2240.wav,WHEN SOMEONE IS ANGRY MY OTHER HALF KNOW WHATS TO DO
audio_part3/3215-2241.wav,IF WE TEND WE TEND TO
audio_part3/3215-2251.wav,SO YOU DONT TEND TO
audio_part3/3215-2257.wav,THAT IS ONE OF THE MOST IMPORTANT THING LIKE WHAT YOU JUST YOU KNOW JUST NOW YOU SAID RIGHT
audio_part3/3215-2273.wav,AS PEOPLE WHO LIVE IN THIS COUNTRY THE THE THREE MAIN LEAST
audio_part3/3215-2277.wav,THOSE ARE THREE PLACES SO FAR I
audio_part3/3215-2281.wav,RATHER THAN THE YOU KNOW ERR YOU GO THERE AND YOU TEND TO SEE A LOT OF
audio_part3/3215-2304.wav,ERR INDONESIA HOW TO TRAVEL TO
audio_part3/3215-2306.wav,GIVEN HUNDRED PERCENT IN ERR EVERYTHING I DO
audio_part3/3215-2313.wav,TO REACH THE PEAK OF EVERYONE BUT YOU JUST CHOOSE TO
audio_part3/3215-2314.wav,REACH THE PEAK OF EVERYONE SO
audio_part3/3215-2333.wav,NOT SO BAD AS THIS ONE AH THIS ONE IS THE WORST I THINK
audio_part3/3215-2354.wav,IT CAN BE MORE THAN ONE AH NOT NOT ONLY ONE SO
audio_part3/3215-2360.wav,IM WILLING TO LISTEN TO
audio_part3/3215-2361.wav,SO I IM MORE OF A TYPE WHERE I PREFER TO LISTEN
audio_part3/3215-2364.wav,I WOULD BE MORE THAN HAPPY TO LISTEN AND THEN ERR
audio_part3/3215-2387.wav,AND I WAS LIKE PRIMARY TWO OR THREE
audio_part3/3215-2398.wav,THAT SO CALLED CLASS OR ROOM IN FRONT OF THERE THERE IS SOMEONE STANDING ALL THAT LAH
audio_part3/3215-2401.wav,MUCH MORE YOUNGER THAN ME BY ABOUT SIX OR SEVEN YEARS YOUNGER THAN ME
audio_part3/3215-2407.wav,YOU KNOW GOT ONE PART WHERE YOU WILL THEY WILL DRIVE US TO THE ERR CAMP SITE
audio_part3/3215-241.wav,THEN THE FURTHEREST NEAR TO THE LADY ONE IS LOOKING ON ITS LEFT
audio_part3/3215-2413.wav,SEMBAWANG CAMP I HAVE GONE BUT AROUND LIKE
audio_part3/3215-2414.wav,THREE AM I HAVE TO GO TO CAMP SUDDENLY
audio_part3/3215-2420.wav,THINK ONE AND A HALF YEAR LIKE THAT EH SO FAR NO ENCOUNTER
audio_part3/3215-243.wav,AND THEN HONEY IS ALSO YELLOW WITH THE BEES TWO BEES
audio_part3/3215-2430.wav,ERR ONE OF OUR FRIEND GIVING THE BLOCK
audio_part3/3215-2435.wav,IT WENT TO SUCH THAT SECONDARY SCHOOL ALSO PEOPLE STARTED GOING TO THE BASEMENT THREE TO SEE IF THIS THING
audio_part3/3215-2439.wav,WHAT THEY DO WHAT WHAT I SAID WAS YOU AT NIGHT AT NIGHT YOU GO DOWN TO BASEMENT THREE THE CARPARK
audio_part3/3215-2453.wav,THEN IT WENT TO THE POINT WHERE A LOT PEOPLE WENT TO THE BASEMENT THREE THEY STARTED TO SEE
audio_part3/3215-246.wav,SO THAT ONE DIDNT HAVE
audio_part3/3215-2461.wav,ONE OF THE PLACE WHICH I
audio_part3/3215-247.wav,ONE PERSON OR IS IT IN A A GROUP KIND OF ERR
audio_part3/3215-2475.wav,THOSE ARE THE TWO AREA WHERE I FEEL THE MOST ERR
audio_part3/3215-2476.wav,NOT BECAUSE ITS ERR QUIET OR WHAT IS JUST SOME UNEASY FEELING THOSE TWO SPOT ONLY
audio_part3/3215-2481.wav,YOU KNOW THE PART WHERE YOU GO DOWN THE SLOPE THEN THERES THIS ONE ROUNDABOUT RIGHT
audio_part3/3215-2483.wav,ON THE LEFT HAND SIDE THERES ONE ROUNDABOUT
audio_part3/3215-2486.wav,YOU KNOW YOU GO DOWN ALL THE WAY THEN THERES ONE ROUNDABOUT RIGHT
audio_part3/3215-2487.wav,YA IT WILL SET ONE WILL SEPARATE TO ERR TO THE SHELTER ANOTHER ONE WILL SEPARATE
audio_part3/3215-2488.wav,TO NOT NOT THAT ONE BEFORE THAT
audio_part3/3215-2489.wav,THIS ONE IS THE UNK COURT THE UNK COURT
audio_part3/3215-2496.wav,PLACE WHERE CAN PLAY BADMINTON NOT THE UNK COURT THE OTHER ONE NEAR THE CRC ONE
audio_part3/3215-2500.wav,FITNESS CORNER IS I HEARD ERR THE RUMOR IS FROM ONE OF OUR FRIEND
audio_part3/3215-2503.wav,IM NOT SURE WHO WAS THE ONE WHO SAW
audio_part3/3215-2505.wav,ONE OF OUR FRIEND HE SAW IT
audio_part3/3215-2515.wav,ME AND ERR OUR ONE OF OUR FRIEND SAW IT THEN WE I
audio_part3/3215-2518.wav,IT LOOKS SO DAMN WEIRD TO SEE ERR SOMEONE SITTING AT THERE
audio_part3/3215-2529.wav,SO I WENT ONE ROUND AND THEN PPL GO BACK HOME
audio_part3/3215-2535.wav,FIND A WAY TO MAKE MONEY INSTANTLY
audio_part3/3215-2537.wav,ALTHOUGH MONEY IS NOT EVERYTHING IN LIFE BUT PPO  MONEY IS A MAJOR PART OF LIFE LAH
audio_part3/3215-2543.wav,MILITARY ONE OF THE MILITARY JA JAPAN
audio_part3/3215-2544.wav,ERR DURING JAPANESE TIME ONE OF THE
audio_part3/3215-2546.wav,SOMEONE YOU KNOW AT THE FOURTH FLOOR SITTING BESIDE YOUR BUNK THERE
audio_part3/3215-2547.wav,AROUND LIKE THREE AM FOUR AM I WOULD JUST LOOK BUT THERES NOTHING AH
audio_part3/3215-2559.wav,USUALLY THERE IS ONE ERR
audio_part3/3215-2561.wav,STROAMING AROUND THE FOURTH FLOOR
audio_part3/3215-2562.wav,BUT ONE OF MY FRIEND SAW IT
audio_part3/3215-257.wav,NOW I ASK YOU THE SAME QUESTION SO WHICH ONE WHAT WHO WOULD YOU PREFER
audio_part3/3215-2570.wav,ERR ONE OF THE PARENTS
audio_part3/3215-2571.wav,WILL ALWAYS TALK TO SOMEONE AT THE STAIRCASE AREA
audio_part3/3215-2580.wav,THEIR HER HER DAUGHTER TALKING TO SOMEONE
audio_part3/3215-2581.wav,BUT THE THING IS THERE IS NO ONE NEAR THE STAIRCASE THERE
audio_part3/3215-2590.wav,THAT WAS THE ONE OF IT AH BUT I NEVER FACE IT
audio_part3/3215-2597.wav,YOU KNOW AT THE BED SUDDENLY YOU KNOW LIKE AS IF LIKE SOMEONE DRAG THIS DRAG THAT
audio_part3/3215-260.wav,TWO PARTS OF LIFE AH FROM THE POINT OF SUCCESS AND FROM THE POINT OF FAILURE
audio_part3/3215-2600.wav,JUST ABOVE SO SO I KNOW THAT THERE IS SOMEONE AT THERE
audio_part3/3215-2601.wav,WHAT ONE AM TWO AM
audio_part3/3215-2607.wav,THEN THAT DAY YOU SEE THE SHACKLES ONE
audio_part3/3215-2608.wav,YOU SAY ONE PERSON HOLDING THE SHACKLES AND THIS ONE
audio_part3/3215-2613.wav,YA LAH YA LAH THAT ONE IM ASKING ABOUT LAH SO WHAT HAPPEN IN THE END YA
audio_part3/3215-282.wav,UM WHERE DO YOU LIKE YOU KNOW LIKE HAVE YOU GONE TO THE ZOO JURONGBIRDPARK
audio_part3/3215-298.wav,IF I CAN BE A MONEY MAKER I WOULD PPL RATHER BE A MONEY MAKER AH
audio_part3/3216-1109.wav,YA THAT ONE THAT ONE I I THINK I THINK I THINK THEY ARE NOT FREE NOW
audio_part3/3216-1116.wav,CLUBS THEY ARE THEY ARE NOT UH WHATSOEVER LAH DRUGS OR WHAT UH THAT DO THAT ONE I DONT KNOW LAH BUT BUT BUT YOU SEE PPO
audio_part3/3216-1144.wav,SO HA HA HAVE YOU TWO TAKEN YOUR LUNCH
audio_part3/3216-1147.wav,OKAY NOW I THINK WHAT A NOT I JUST WANT TO ASK YOU ONE QUESTION
audio_part3/3216-1175.wav,OKAY OKAY WITH THAT OKAY WITH THAT I WILL I WILL I WILL MAKE UH BECAUSE ONE OF MY ONE OF ONE OF MY FRIENDS UH HE HAVE A
audio_part3/3216-1206.wav,PPO I THINK I THINK OKAY OKAY THIS THIS ONE
audio_part3/3216-1213.wav,UH SOCCER I WILL I WILL PROVIDE YOU DONT WORRY ABOUT THAT YOU YOU UH YOU DONT TALK YOU DONT TALK TO ME ABOUT THIS ONE THIS IS RE YOU KNOW YOU KNOW WHAT YOU KNOW WHAT
audio_part3/3216-1222.wav,AT THE SEVENELEVEN RIGHT WHEN I WHEN IM USING THE GAP
audio_part3/3216-1236.wav,OH OH THAT MEAN THAT MEAN YOU OLDER ME ABOUT SEVEN YEARS
audio_part3/3216-1239.wav,WHITE COLOUR THAT MEANS YOU ARE A SINGAPORE GEORGECLOONEY
audio_part3/3216-1241.wav,OKAY NEVER MIND THAT ONE THAT THAT IS WHY OKAY NOW IS OKAY NOW IS FOR ME
audio_part3/3216-1248.wav,NOW NOW I WANT TO ASK YOU A A ONE A ONE
audio_part3/3216-1252.wav,ACTUALLY ITS UP TO MY MUM BECAUSE I I I I NEVER I NEVER DONE THE COOKING
audio_part3/3216-1265.wav,SINCERELY AND TRUTH AND HONESTLY
audio_part3/3216-1271.wav,OKAY NOW IM GOING TO IM GOING TO ASK YOU A FEW QUESTION KNOW YOU BETTER UH UH IM GOING TO ASK YOU UH I WANT I WANT TO SEE HOW HONEST ARE HOW HONEST ARE YOU
audio_part3/3216-1272.wav,I WANT TO SEE HOW HONEST BECAUSE WE ARE GOING TO BECOME A CLOSE FRIEND BEST FRIEND WHATSOEVER RIGHT
audio_part3/3216-1274.wav,OKAY NESCAFE OKAY THE NEXT QUESTION RIGHT UH THIS ONE IS VERY THIS THIS QUESTION IS
audio_part3/3216-1279.wav,UH THIS ONE LIKE LIKE LAST TIME THE SENTOSA IS NOT SO NICE NOW BECOME NICE RIGHT YOU KNOW
audio_part3/3216-130.wav,UH I THINK THESE MM CAN MAKE MONEY SO
audio_part3/3216-1311.wav,RIGHT OKAY YOU BETTER LISTEN CAREFULLY AH
audio_part3/3216-1327.wav,I MEAN I ONLY LISTEN TO THE QUALITY MUSIC I LISTEN TO ALL GENRE OF MUSIC
audio_part3/3216-1336.wav,SO IF I UNK YA IF IF GOT ONE IF GOT
audio_part3/3216-1345.wav,THE THE MUSICIAN IS SAY HAVE TWO YOU KNOW
audio_part3/3216-1349.wav,BECAUSE THEYRE ONLY LISTEN TO THE ONE GENRE
audio_part3/3216-1350.wav,IF ITS IF IF THEYRE LISTEN TO
audio_part3/3216-1376.wav,ITS O ITS ITS OKAY EV EVERYONE EV EVERYONE DO A MISTAKE
audio_part3/3216-1380.wav,THEY THAT ONE I NEVER TRY BEFORE ACTUALLY
audio_part3/3216-1381.wav,UH OH THAT THAT ONE IM NOT SURE ABOUT THAT
audio_part3/3216-1390.wav,UH TO TODAY IS SINGAPORE IN INDONESIA
audio_part3/3216-1406.wav,IF ONE DAY I WANT TO PEE OR I WANT TO
audio_part3/3216-1415.wav,OKAY SO FAR I JUST COME UH LAST TWO MONTHS I JUST CAME BACK FROM MY MEXICO PRISON
audio_part3/3216-1423.wav,THIS ONE ABOUT THE MEDICATION I WILL EXPLAIN TO YOU BECAUSE MY BROTHER ALSO IS A DOCTOR I WILL EXPLAIN TO YOU OKAY THIS OKAY THIS A
audio_part3/3216-1425.wav,OKAY OKAY OKAY OKAY OKAY OKAY LISTEN
audio_part3/3216-1426.wav,IN IN FIVE YEARS TIME WHAT IS YOUR GOAL
audio_part3/3216-1437.wav,I KEN I KENA UH ZERO FIVE ZERO SEVEN
audio_part3/3216-1438.wav,I CAN HAVE ONE NUMBER LAST TIME RIGHT UH ZERO FIVE ZERO SEVEN
audio_part3/3216-1439.wav,UH TWENTY UH THIRT TWENTY TWO TWENTY ONE
audio_part3/3216-1451.wav,OKAY I GIVE YOU I GIVE YOU A VERY SHORT STORY VERY EXAMPLE RIGHT OKAY ONE DAY OKAY LETS SAY RIGHT
audio_part3/3216-1457.wav,BUT I SHOW THEM WHEN WHEN I SHOW THEM TO THE PLACE THEY GO THEY THEY GIVE THEY WANT TO GIVE ME A MONEY BUT I SAY I I I DONT WANT YOUR MONEY
audio_part3/3216-1458.wav,BUT I TELL THEM WHAT NOT MAYBE ONE DAY IF I COME TO YOUR YOUR COUNTRY RIGHT IF YOU KNOW ME YOU CAN
audio_part3/3216-1464.wav,UH SIXTY OR SEVENTY PERCENT IN SINGAPORE DOING ALL THE TOWN AT
audio_part3/3216-15.wav,OKAY NOW OKAY OKAY NOW YOU LISTEN TO ME NOW YOU LISTEN TO ME NOW NOW I ALREADY OBSERVING ONE PERSON
audio_part3/3216-157.wav,UH DONT DONT MAKE THINGS COMPLICATED OKAY OKAY LET ME EXPLAIN ONE VERY VERY SHORT STORY OKAY
audio_part3/3216-161.wav,YOU WILL TRIGGER WHATEVER YOU DONE
audio_part3/3216-19.wav,I THINK HE FEEL LONELY WITH THE RADIO
audio_part3/3216-192.wav,OH THAT OH THAT IS A LONG TIME ONE AGO
audio_part3/3217-2102.wav,YES ESCAPE ROOM PART TWO MAN
audio_part3/3217-2107.wav,I THOUGHT YOU GUYS EVERYONE HAS TO VOTE
audio_part3/3217-2111.wav,OH YA BY THE WAY I WATCH NINETY SIX I TOLD YOU RIGHT YA
audio_part3/3217-2116.wav,WHEN DID YOU LAST HAVE A TRULY MEANINGFUL CONVERSATION WITH SOMEONE
audio_part3/3217-2119.wav,IT WAS LIKE JUST NEED TO TALK AND TALK AND TALK JUST BASICALLY ALL THE SENTENCES WOULD APPEAR
audio_part3/3217-2128.wav,YA I THINK WAS LIKE TWO MONTHS BACK
audio_part3/3217-2137.wav,WHEN DID YOU LAST HAVE A TRULY MEANINGFUL CONVERSATION WITH SOMEONE
audio_part3/3217-2138.wav,YES MONEYS LIFE MONEY MAKES THE WORLD GO ROUND RIGHT
audio_part3/3217-2164.wav,THIRTY THEN I REALISE I HAVE TO COME HERE AT
audio_part3/3217-2165.wav,AH RIGHT BUT I STILL END UP REACHING TWO THIRTY
audio_part3/3217-2173.wav,THEY ARE CHARGING YOU ONE UNK
audio_part3/3217-2187.wav,HES ONE I CALL HIM YESTERDAY SUPPOSED TO GO AND WATCH SELL CAR
audio_part3/3217-2198.wav,NOW WE ARE TWENTY TIMES CRAZIER THAN
audio_part3/3217-22.wav,OH FOR ME ITS A SHOE SHOP SHOE AND THEY HAVE A TWO MANNEQUINS WEARING A DRESS AND A SUIT
audio_part3/3217-2205.wav,AND ITS NOT HIS PHONE ITS MAISONS IPHONE
audio_part3/3217-2210.wav,AND SO MANY OF MY DATA WAS INSIDE I DIDNT BACK UP EVERYTHING WAS GONE
audio_part3/3217-2212.wav,HOPE THIS CAMERA IS NOT TURNED ON TWENTY FOUR SEVEN
audio_part3/3217-223.wav,OH MINE IS TWO PAIRS THATS WEIRD
audio_part3/3217-2233.wav,YA THEY PAY US THREE THOUSAND SEVEN THIRTY DOLLARS
audio_part3/3217-225.wav,SAME FOR ME BUT SHES LOOKING AT I DONT KNOW WHICH MANNEQUINS SHES LOOKING CAUSE THERE ARE TWO MANNEQUINS
audio_part3/3217-2250.wav,AND HE SAID EVERYONE WHAT HE HATES EVERYONE HE THINK THE COOLER NOW HES COMING AFTER US LIKE SOME DOG
audio_part3/3217-2251.wav,THIS KIND OF GUYS MAN MUST TOUGH THEM FOR JUST FIVE HOURS AND THEYLL DIE ALREADY
audio_part3/3217-2253.wav,OH MAN VIKRAM SHOULD HAVE JUST CHASED HIM OUT BECAUSE SHOULD ASK FOR MONEY
audio_part3/3217-2268.wav,NO NO NO NO NOT THAT RIGHT THE LEFT ONE LEFT ONE SORRY
audio_part3/3217-2278.wav,HE WAS THERE MOST OF THE TIME OF OUR LIFE IS JUST THAT ONE TIME
audio_part3/3217-2281.wav,FATED THAT HE HAVE TO HAVE A ONE SIDED
audio_part3/3217-2282.wav,AND IS NOT EVEN A ONE SIDED LOVE THEY STILL LOVE EACH OTHER SO MUCH
audio_part3/3217-2285.wav,IS STILL ONE THING THAT DIDNT MAKE SENSE IS SHE IS A VIRGIN IN THAT FILM
audio_part3/3217-2286.wav,I DONT THINK ANYONE CAN BE LIKE THAT FOR CLOSE TO THIRTY SEVEN YEARS
audio_part3/3217-2294.wav,DOING THIS FOR JUST FIFTY DOLLARS
audio_part3/3217-2305.wav,IM GONNA EAT BIRYANI MAN AT SEVEN OCLOCK
audio_part3/3217-2319.wav,TAURUS WILL KEEP IT REAL HUNDRED PERCENT PRIDEFUL LOYAL TO A FAULT DOWNTOEARTH DETERMINED GREAT KISSER WOW WOW
audio_part3/3217-2321.wav,THIS FELLOW WILL JUST SLEEP AND EAT ONLY I NEVER SEE HIM LISTEN TO MUSIC BEFORE PPL
audio_part3/3217-2325.wav,I CAN FIND OUT ONE THING FOR YOU
audio_part3/3217-2330.wav,AND THEY EVERYONE SAY THIS IS DOWNRIGHT ACCURATE THIS IS BETTER THAN LOOKING AT
audio_part3/3217-2334.wav,HE WILL BECOME UH HE WILL BORROW PEOPLE MONEY ALL SORTS OF NEGATIVE THINGS OKAY
audio_part3/3217-2348.wav,OHMYGOD IM WAITING FOR THAT THING MAN I WAITING FIFTEEN YEARS DOWN THE ROAD YOURE GONNA BE THAT AND YOURE GONNA SAY BUDDY
audio_part3/3217-2352.wav,BASICALLY WHATEVER IS THE RIGHT SIDE IS THE POSITIVE ONE
audio_part3/3217-2355.wav,OKAY NOT BAD WE HIT THE ONE HOUR MARK BRO ITS TIME TO CELEBRATE OKAY WHERE DO YOU HAVE
audio_part3/3217-2357.wav,ON MY TOE TWO THOUSAND AND ELEVEN I WENT I I FLEW TO INDIA THREE TIMES
audio_part3/3217-2358.wav,TWO THOUSAND AND TWELVE I WENT TWICE TWO THOUSAND AND THIRTEEN
audio_part3/3217-2359.wav,I STARTED FLYING VERY OFTEN BASICALLY AFTER I GOT THAT NEW MOLE
audio_part3/3217-2361.wav,ONE TWO THREE FOUR FIVE SIX
audio_part3/3217-237.wav,BASICALLY ONE COUPLE DANCING I THINK YA DANCING ON THE STAGE YA THATS IT
audio_part3/3217-2380.wav,YOU NEED TO SAY EXACT YOU KNOW EVEN ONE MINUTE DIFFERENCE
audio_part3/3217-2381.wav,AND THEN ILL EVEN PUT THE ZONE WHERE WHICH COUNTRY YOURE BORN SO ILL PUT SINGAPORE ZONE
audio_part3/3217-2383.wav,BECAUSE I SAW FOR SHAKTI THEN FOR THE TWO THOUSAND
audio_part3/3217-2390.wav,TELL ME YOUR TIME OR YOU WANT TO JUST SEE YOUR SUN SIGN THAT ONE DONT NEED OR
audio_part3/3217-2391.wav,THAT ONE YOU JUST NEED TO KNOW ABOUT YOUR BIRTHDAY I THINK
audio_part3/3217-2395.wav,NO I DONT KNOW ANYONE ELSE HES
audio_part3/3217-2398.wav,LONG WE HAVE LIKE FIVE
audio_part3/3217-2399.wav,ITS JUST FOUR FIFTEEN WE PROBABLY GONNA END AT
audio_part3/3217-240.wav,IT HAS ONE THERES ONE PERSON INSIDE
audio_part3/3217-2402.wav,TAISENG IS ONE OF THE MOST BORING PLACE
audio_part3/3217-2406.wav,IS THE ENGLISH WORD ABOUT THE OTHER ONE WAS INDIAN ONE
audio_part3/3217-2407.wav,BUT A TAMIL ONE IS DIFFERENT SIGN RIGHT
audio_part3/3217-2408.wav,ACTUALLY IF YOU SAY TAMIL ONE AND UH ENGLISH ONE RIGHT
audio_part3/3217-241.wav,AND THERE IS ONE YELLOW BIRD LIKE SITTING ON TOP OF THE
audio_part3/3217-2413.wav,STEP OUT OF YOUR COMFORT ZONE AND LIKE DIVING INTO A COLD REFRESHING LAKE ITS BEST TO JUMP RIGHT IN DONT WASTE TIME TESTING THE WATER
audio_part3/3217-2417.wav,SO WHICH ONE YOU BELIEVE MORE YOU BELIEVE IN THE
audio_part3/3217-2418.wav,INDIAN ONE OR YOU BELIEVE IN ENGLISH ONE
audio_part3/3217-2419.wav,WAIT MAYBE MY INDIAN ONE IS TAURUS KNOW
audio_part3/3217-2432.wav,OR EVEN THIS ONE YOU SEE ITS CALCULATING YOUR
audio_part3/3217-2435.wav,THATLL BE FUN NO HONESTLY CAN KILL TIME
audio_part3/3217-2438.wav,TWENTY ONE YEAR OLD MALE IS CAUGHT RED HANDED WHEN THE BOYS PARENTS
audio_part3/3217-2439.wav,HE COULD BE JAILED FOR UP TO FIVE YEARS
audio_part3/3217-2441.wav,CAN I PUT EIGHT AM FOR YOU FOR FUN SEE WHAT YOU GET
audio_part3/3217-2443.wav,MEANS YOU ARE JUST SIX DAYS BEFORE UNK SHAKTI
audio_part3/3217-2444.wav,THEN SIX TIME I PUT EIGHT AH
audio_part3/3217-2445.wav,E YOU WANT ME TO PUT EIGHT TEN OR SOMETHING
audio_part3/3217-2447.wav,EVERY SINGLE ONE IVE SEEN RIGHT EVERYBODY SAY ITS A KILLER ESPECIALLY
audio_part3/3217-2460.wav,THE CHINESE ONE CAN LITERALLY FIND THE EXACT SPOT YA LITERALLY EXACT
audio_part3/3217-2462.wav,IMAGINE DOING THIS FOR FOUR HOURS HOW DO YOU FEEL
audio_part3/3217-2478.wav,NOVEMBER EIGHT THEN WE GO
audio_part3/3217-2485.wav,CYCLE ALL THE WAY FOR THREE DAYS LEH WE TRYING TO FIND A HAUNTED PLACE NEVER FIND
audio_part3/3217-2490.wav,AT THAT POINT OF TIME AH IT WAS REALLY VERY SCARY REALLY SPOOKY EVERYONE WAS SILENT
audio_part3/3217-2496.wav,THEN SUDDENLY HE WENT TO ONE CORNER ON ALONG THE STREET RIGHT
